idx,lat,lon,n,e,d,carla_lat,carla_lon
-1,63.41191336307531,10.437072080633206,0,0,0,0,0
0,63.41006134,10.41890622,-206.3129335370144,-907.5797821795256,0.06773150685125984,-0.0018532554462706065,-0.008152927887785048
179,63.41013857,10.418137835,-197.6931349767945,-945.9663175952186,0.0730216638016401,-0.0017758260367148693,-0.00849776000199817
544,63.41018208,10.41906438,-192.85650134716815,-899.6742097230978,0.0661939617747862,-0.0017323798142117488,-0.008081910922208608
592,63.409787655,10.419553985,-236.8291017252992,-875.2253074822967,0.06428048520838558,-0.0021273742517409493,-0.007862282696879401
627,63.409383795,10.41999524,-281.85257174324164,-853.1916712733505,0.06313128606848295,-0.002531808378047351,-0.007664351175436922
648,63.408921555,10.4204919,-333.3841138157245,-828.390920076922,0.06235277404832118,-0.002994702823699824,-0.007441562237166607
677,63.408573309999994,10.42077755,-372.20598909240533,-814.1289414317059,0.06266579711734721,-0.0033434296366896604,-0.00731344470335339
713,63.40813163999999,10.42089204,-421.4395585794994,-808.4210726708069,0.06500075952411066,-0.0037856819920173003,-0.007262170045946637
763,63.407712509999996,10.421185645000001,-468.162855356698,-793.7629488605484,0.06641870188798293,-0.004205385220193861,-0.007130493879573394
851,63.407320150000004,10.421646110000001,-511.9040995253303,-770.7664265372546,0.06696195603473143,-0.00459830144503939,-0.006923912605008855
915,63.407290565,10.422518109999999,-515.2120765503364,-727.1972554340683,0.062125357435945716,-0.00462801614267191,-0.006532524082358202
965,63.4075462,10.42332611,-486.72584602364697,-686.8189726929623,0.05542701201915179,-0.004372131739487677,-0.0061697997975242395
994,63.407705820000004,10.42426421,-468.94302093567677,-639.943144633233,0.04923412231943303,-0.004212393244768219,-0.005748707070080045
1019,63.407846570000004,10.425189625,-453.26279468984416,-593.7020278731464,0.04364210112072442,-0.004071541848829772,-0.005333316051242804
1042,63.40791008,10.426198935,-446.1924107268361,-543.2710664920969,0.03866133588800835,-0.004008030427795578,-0.004880287017845893
1062,63.40791223,10.427181595,-445.96070990224337,-494.17293418708334,0.034662794481675974,-0.004005949119524107,-0.004439230991733883
1083,63.407861415,10.428175625,-451.6322431452266,-444.50753278025417,0.03141646778161089,-0.004056895028203059,-0.003993079100585122
1104,63.40775925,10.429133985,-463.0266726021387,-396.62490378704643,0.029083530695686477,-0.004159248225776008,-0.00356294212648716
1125,63.40763269,10.430100715,-477.13969555401786,-348.3240234953665,0.027309159421633922,-0.0042860218419546545,-0.003129047937054115
1145,63.40750702,10.431016775,-491.1525446165615,-302.55444383589753,0.026042320014909137,-0.004411895622127858,-0.0027178928080562425
1167,63.40737381,10.431984665,-506.0054151823698,-254.1948236090969,0.02509681584083978,-0.004545315097082385,-0.002283470948808846
1188,63.40723622,10.43301889,-521.345996588976,-202.5203145456802,0.024485498126693983,-0.004683115551728385,-0.0018192709365311428
1209,63.407154265,10.433930505,-530.48392169495,-156.97132423769278,0.0239577683207699,-0.00476519915734597,-0.0014100973953900683
1231,63.407144675,10.434913815,-531.5549327486548,-107.83949433834673,0.023029610347805374,-0.004774819771207961,-0.0009687386586382016
1253,63.407220865,10.435894335,-523.0634540934436,-58.84686050447618,0.02169004720690282,-0.004698543025999269,-0.0005286303414156902
1274,63.4073587,10.436819100000001,-507.6997649835204,-12.640288505142351,0.020191996864213024,-0.0045605350008617405,-0.00011354964344373064
1296,63.407559,10.437740475,-485.37255558217953,33.396385341366866,0.01853085454715142,-0.0043599754832702965,0.0003000048334560489
1317,63.40780207,10.438542545,-458.2773350866939,73.47126404339713,0.01686398258974009,-0.0041165861615719895,0.0006600035934380739
1338,63.40808965,10.439296989999999,-426.2202500113569,111.16574493500325,0.015188299678015937,-0.0038286257003012965,0.0009986188760953577
1358,63.4084108,10.440019920000001,-390.4208080549846,147.28469377086375,0.01362935336925375,-0.0035070486200781976,0.0013230809135089667
1378,63.40873221,10.440699225,-354.59209937356604,181.22319506315552,0.012411279724148017,-0.003185208644472552,0.0016279556574031863
1398,63.409059025000005,10.44134813,-318.1606457750188,213.64203672516186,0.011493307805238828,-0.002857954367973452,0.0019191790665905642
1400,63.409427385,10.44204626,-277.0977287686979,248.51915610454319,0.010839918405139315,-0.0024890968597355155,0.002232485560209127
1419,63.409747,10.442634420000001,-241.46842555789837,277.90161925206434,0.010602748538673268,-0.0021690480916324987,0.0024964327171543405
1440,63.41009046,10.443284915,-203.18059278439688,310.397472543429,0.010764558384479983,-0.0018251184436123493,0.0027883479335778505
1461,63.41043017,10.443931554999999,-165.31045444047038,342.699997018826,0.011321456422876963,-0.0014849408360640003,0.0030785264477012834
1480,63.41076049,10.44456852,-128.48673082827764,374.5185213637846,0.012258673703044565,-0.001154162900011745,0.0033643571146837552
1501,63.411102365,10.445239125,-90.37446090215965,408.0167683337069,0.013655094905146825,-0.0008118102874081265,0.0036652769867165235
1522,63.41143751,10.445891475,-53.012144965909236,440.60233144507504,0.015397648771180883,-0.0004761943165280627,0.003957998080163383
1542,63.411774815,10.446536340000002,-15.408779564326306,472.8131643626401,0.01749650662921276,-0.00013841306096715295,0.004247352915009686
1563,63.412109805,10.447187945,21.936916088785452,505.35999241987486,0.020004649247004735,0.00019705361423029308,0.004539726045545428
1584,63.412450234999994,10.447844355,59.88937166724911,538.1460003496413,0.022922591276476112,0.0005379706560962709,0.00483424776542973
1604,63.412778905,10.448472129999999,96.5310442394032,569.5009741663071,0.026086603208213432,0.0008671132749841257,0.005115914287172606
1625,63.413138509999996,10.449161075,136.6218690924644,603.9103534129176,0.02997511721766699,0.0012272387321265732,0.0054250189996942555
1645,63.413469805,10.449795245,173.55685685116308,635.5832253226522,0.03394134331136911,0.001559016125081271,0.005709541248591201
1665,63.41380109,10.450430390000001,210.49105522073646,667.304071697261,0.03828300932480033,0.0018907864271586758,0.0059944944594379984
1685,63.41413395,10.451065415,247.6011307844579,699.0181530387092,0.043001679330330944,0.002224136588347876,0.006279386898958022
1705,63.41447314,10.451720115,285.4173406114419,731.7141641474689,0.04823704163564457,0.0025638297700484626,0.006573100163645101
1725,63.414805555,10.45238648,322.47882833388667,764.9922785127495,0.05389492652187755,0.0028967434792909782,0.006872042550847738
1746,63.415137575,10.45308537,359.49703948752494,799.894318656836,0.06014151448374605,0.003229268446366623,0.007185572911504263
1765,63.415451815,10.453771345,394.53355979441227,834.1509464189674,0.06658620101418933,0.0035439923997510592,0.007493305434095985
1785,63.415775135,10.454481815000001,430.5829120235485,869.6300940448785,0.07364091726313404,0.0038678143589845945,0.0078120200394604725
1804,63.416086915,10.45516623,465.3459480097764,903.8073521992228,0.08081796624372828,0.004180081673814954,0.00811903957273547
1822,63.416406445,10.455872185,500.973544820881,939.0595309409233,0.08859238661048607,0.004500115113773129,0.008435715281925675
1841,63.416727495,10.456573930000001,536.7708992296054,974.1005871450362,0.09674197426824094,0.004821673442098412,0.008750494445095095
1861,63.417045599999994,10.45727213,572.2403090972683,1008.9638950155646,0.10522676902323269,0.005140285929867907,0.009063676867818834
1881,63.417368615,10.457981740000001,608.257595363575,1044.396158270151,0.11424364651560381,0.005463819848893613,0.009381970303710421
1901,63.417678175,10.458661055,642.774959976608,1078.314970854401,0.12325345203862526,0.005773880361646368,0.009686668180931297
1911,63.418050645,10.459517915,684.3082479882803,1121.0984248633285,0.13492542246808625,0.006146963090341843,0.010070998486843903
1929,63.4182938,10.46010038,711.4226366258135,1150.1809654293124,0.143052512575764,0.006390524594476973,0.010332251393402313
1953,63.41860331,10.460822195,745.9363395781846,1186.2202445143175,0.15357347134920474,0.006700552215483932,0.010655997745268144
1976,63.418885599999996,10.461557249999998,777.4165362112593,1222.921181783316,0.164240550155057,0.006983330637852923,0.010985687873721312
2002,63.419181875,10.46232079,810.4565991123278,1261.0434626100098,0.1757512766423588,0.007280120933384943,0.011328146148575705
2036,63.4194685,10.46307714,842.421302864575,1298.806292750092,0.1874452295983815,0.0075672515572469245,0.011667375422977794
2127,63.419634744999996,10.463938325,860.9700931029322,1341.8098605669106,0.19879691371181707,0.007733870517782423,0.012053683044866448
2220,63.419871560000004,10.463847065,887.3655462312496,1337.2409321428213,0.20145277884108737,0.00797097401114174,0.012012639662568315
2262,63.420214175,10.463216915,925.5432560470161,1305.7533468155036,0.200364835969026,0.008313914453261498,0.011729781871358374
2295,63.42056297,10.462586575,964.4101477916735,1274.2567491432483,0.199762375672492,0.008663045637480124,0.01144684312087651
2325,63.4209101,10.461964515,1003.0919173373745,1243.1745070002085,0.1996030212376354,0.009010513917112209,0.011167626589439112
2364,63.421259565,10.461347065,1042.0343563668027,1212.3231466333402,0.19991530162343452,0.009360323722949713,0.010890484104282483
2429,63.42165694,10.460918549999999,1086.321039437796,1190.9060844457138,0.20327050077270314,0.009758139483656024,0.010698091361503879
2493,63.421465475,10.460140785,1064.9645384263629,1152.0717501476008,0.19255995453278274,0.00956629958717362,0.010349236601493344
2536,63.42108619,10.45972216,1022.6788223087623,1131.1801910538027,0.18191950371124221,0.00918645799241322,0.010161564533318687
2571,63.42067585,10.460111775000001,976.9458573001888,1150.6546181358012,0.17823438253992663,0.008775650657055177,0.01033650628805255
2601,63.420282135,10.460540235,933.0668837702419,1172.0689576733998,0.1755618717158427,0.008381497245162808,0.010528874572849851
2631,63.419876349999996,10.460981665,887.8428754023412,1194.1321551607982,0.1731965348648714,0.00797526173499319,0.010727071647774486
2664,63.41946604,10.46137965,842.1138038126923,1214.0263343434715,0.17074881216007043,0.0075644893732051645,0.010905784099778984
2703,63.419051464999995,10.46116485,795.8977913650901,1203.3156616223603,0.1627979585022672,0.007149342948281386,0.010809568489824362
2732,63.418724964999996,10.46049424,759.4909817537063,1169.8352884129201,0.15215282853461076,0.006822310042312214,0.010508809180513633
2756,63.418391185000004,10.459813839999999,722.2728615318811,1135.865467576973,0.14171176025598697,0.00648798934404791,0.010203653088372224
2780,63.418060999999994,10.459120675000001,685.4556125583523,1101.2571471919416,0.1316010449028795,0.006157269567991545,0.009892761257200174
2794,63.41770337,10.458336375,645.577979382917,1062.097090088833,0.12082222218884908,0.005799059156265235,0.009540980479452489
2813,63.417427445,10.45773961,614.8113484663547,1032.300128448588,0.11290724786039164,0.005522690509220201,0.009273309819199767
2835,63.417109784999994,10.457036729999999,579.3912130077313,997.2037689760991,0.10402694100204712,0.005204520640657115,0.008958033858318585
2855,63.416796055,10.456342124999999,544.4096584865509,962.5198288182048,0.09563510330738723,0.004890290430636091,0.008646462723170018
2876,63.41647428,10.455641589999999,508.53163358233155,927.5391892108104,0.08750849024539775,0.004568007460221888,0.008332226291522325
2897,63.41615193,10.4549454,472.58995894715247,892.7748163049853,0.0798002423014168,0.004245152740821655,0.008019932616706643
2914,63.41582328,10.454281654999999,435.94684864079943,859.63050144583,0.07265287345282445,0.0039159972071412625,0.007722192170915968
2933,63.415496855,10.453589325,399.55173165773965,825.0575060378474,0.06571855530020798,0.003589069333012565,0.007411617669411427
2954,63.41517868,10.452892315,364.07654487765683,790.2497223960165,0.059201897472433984,0.00327040495274064,0.007098934029319788
2974,63.41485389,10.45220863,327.8645332041177,756.1069566921208,0.05311246157060623,0.0029451218660050188,0.006792224346998614
2993,63.41453586,10.451568685,292.40690611047785,724.1481903197435,0.04769204357575063,0.002626615219831375,0.006505133864450799
3013,63.414186810000004,10.450896315,253.4915061971234,690.5697193343385,0.04231490483182654,0.002277048299344135,0.006203493327826397
3033,63.4138518,10.4502555,216.14179792038016,658.5664133009426,0.03756599940069805,0.0019415455797917789,0.005916002738696701
3052,63.413517185,10.449622425,178.836517060025,626.9490011195978,0.03323473057690762,0.00160644194017093,0.0056319786930157335
3071,63.413179185,10.448983975,141.1541805445636,595.0624121248948,0.029244283408992544,0.001267951307624369,0.0053455365908823575
3091,63.412826005,10.448310679999999,101.77977068677573,561.4346556198378,0.025454870542418462,0.0009142612201362534,0.005043453314902669
3110,63.412488225000004,10.44766899,64.12258675674289,529.3846641835695,0.02223244859013107,0.0005759965267256163,0.004755543343664089
3129,63.412149435,10.44702588,26.35313167176979,497.26299688289265,0.019386641019071504,0.00023672333071756552,0.00446698949718138
3148,63.411812944999994,10.446374774999999,-11.159680482805104,464.74112240644973,0.016895983052517494,-0.00010024450856682652,0.004174840528475521
3167,63.411479924999995,10.44571011,-48.28545729683189,431.5409991733133,0.01474230466146409,-0.00043373571000562616,0.003876598747532238
3184,63.411162669999996,10.445051625000001,-83.65355408258128,398.6486325258988,0.012972704084987186,-0.000751438128698909,0.003581121591032612
3205,63.41082236,10.444361390000001,-121.59139036267867,364.16962119756323,0.011525999378022789,-0.0010922238492082784,0.0032713913628790287
3224,63.41049288,10.44371422,-158.32143107730928,331.84119498673033,0.010571714059921078,-0.0014221602561467115,0.0029809801695076404
3244,63.410161195,10.443078934999999,-195.29687521251338,300.10583109720693,0.010027388966349804,-0.0017543010582140117,0.002695896545605668
3264,63.409814485,10.44243065,-233.9468661011278,267.72037923175753,0.009888486105325,-0.0021014838784310643,0.0024049730820636887
3285,63.409472345,10.44180167,-272.08704703368284,236.29861963139112,0.010161274684605814,-0.002444087208349412,0.002122706613419028
3301,63.40887434,10.440663865,-338.7492350340474,179.4556135038863,0.01150147825063641,-0.0030428963128199572,0.0016120772021186347
3306,63.408794744999994,10.44050765,-347.6219680918168,171.65115002421544,0.011764015873666267,-0.0031225977672111643,0.001541968513932782
3332,63.408460184999996,10.43979107,-384.91646089337735,135.85028823920806,0.013042124094369001,-0.0034576045005044595,0.0012203639011098971
3357,63.40815691,10.439087755,-418.72325094873804,100.71125643379528,0.014519200568429369,-0.0037612821067354997,0.0009047046081404922
3381,63.407871325,10.438334535,-450.5578331553626,63.07796133045315,0.016203774539633287,-0.004047243882581179,0.0005666389667701436
3405,63.40763063,10.437509330000001,-477.3881951696245,21.847149902158264,0.017879168255859668,-0.004288254049398579,0.00019625628644809705
3428,63.407445715,10.436622435,-498.0003145784786,-22.466673583942814,0.019455286724479492,-0.004473407359463774,-0.00020182156236272226
3452,63.407310945,10.43562843,-513.0221362538389,-72.13275819901881,0.021011613862725653,-0.004608344478312761,-0.000647979590875579
3475,63.407256615,10.434656605,-519.076735543622,-120.69073038422272,0.022232867872332918,-0.004662731369703473,-0.001084183276079234
3497,63.407288640000004,10.43366907,-515.5047293159166,-170.0333363358873,0.02306508762433168,-0.004630644966383442,-0.001527435446321761
3520,63.40739128,10.432702970000001,-504.06071611684285,-218.3042848572075,0.02361719484130731,-0.004527846370945065,-0.0019610607540872234
3542,63.40752472,10.431751975000001,-489.182820220524,-265.81987883314605,0.024258770643143635,-0.00439420209995246,-0.002387900596531479
3565,63.407657115,10.430796555,-474.4206813175671,-313.55613737285523,0.025307450260697806,-0.004261597643937589,-0.00281672270247602
3586,63.407786885,10.429837495000001,-459.95041357100524,-361.47386021729557,0.0267778362274953,-0.004131614990642136,-0.0032471749300029607
3608,63.407902545,10.428916399999999,-447.0524853031146,-407.4944490865058,0.02862874180630115,-0.004015756254118536,-0.003660584913093413
3631,63.407997995,10.427906615000001,-436.40603484406006,-457.94632243709106,0.031306085596867206,-0.00392012195742936,-0.004113801801908618
3655,63.408046185,10.42695759,-431.0272525495519,-505.36286949060616,0.034511949293687394,-0.003871805754413359,-0.004539751890711506
3680,63.408044540000006,10.42593538,-431.20214749858235,-556.4368497536593,0.03876362811942613,-0.0038733767902726195,-0.004998557260997357
3706,63.40800765,10.424973165,-435.3054884426878,-604.513972477807,0.0434057685353082,-0.00391023603521765,-0.005430441402004625
3735,63.40791985,10.423997035,-445.0828067115867,-653.2876308126305,0.048875983107052434,-0.00399806314339314,-0.0058685826288534014
3770,63.407773145,10.423052935000001,-461.42576084144,-700.4626571777832,0.05502882269723841,-0.00414486765162271,-0.006292363100401377
3936,63.407605985000004,10.422133044999999,-480.0483816639622,-746.4290448918537,0.06160123552740515,-0.004312149813101838,-0.006705286186231703
4005,63.407781119999996,10.421302915,-460.5164764877471,-787.9016919829436,0.0651379790658666,-0.004136699786662428,-0.007077841313272128
4045,63.408218344999995,10.42106897,-411.77693660714124,-799.578511829409,0.06325878947612296,-0.0036988851708557513,-0.007182735970509059
4081,63.408647404999996,10.420913685,-363.94848181532893,-807.3251014053899,0.06132737784838582,-0.003269254595544625,-0.007252324768573257
4122,63.409068070000004,10.42054172,-317.05300548131663,-825.8975639815387,0.06119868506247883,-0.002848004723171159,-0.007419164038304781
4280,63.409467735,10.420138925,-272.4978425480801,-846.0104208664192,0.06177128255355058,-0.0024477772776596994,-0.007599840905528488
4388,63.409826089999996,10.420430045,-232.5564919343896,-831.4551756904422,0.058283103928687297,-0.002088994508750325,-0.007469088913649831
4625,63.409573135,10.420815325,-260.7578547961631,-812.2132998884683,0.056899556632785675,-0.0023423200197583813,-0.007296236202604999
